time_s,ROI_raw_1,ROI_raw_2,ROI_raw_3,ROI_raw_4,ROI_raw_5,ROI_raw_6,ROI_raw_7,ROI_raw_8,ROI_raw_9,ROI_raw_10
150.05,30451.509765625,9768.568359375,7432.89208984375,13049.0380859375,16550.40234375,10254.0595703125,6048.57861328125,7067.8271484375,5433.58740234375,5751.28515625
150.1,30249.548828125,9708.435546875,7381.39453125,12933.318359375,16463.990234375,10164.548828125,5992.04296875,7025.34326171875,5396.314453125,5769.0
150.15,30566.33203125,9663.982421875,7349.14111328125,12842.2490234375,16758.380859375,10294.8212890625,5932.11572265625,7063.59326171875,5348.798828125,5841.3837890625
150.2,30886.61328125,9740.1015625,7502.35791015625,13066.4892578125,16615.060546875,10353.376953125,6109.21630859375,7063.4658203125,5406.8408203125,5884.857421875
150.25,30484.96484375,9699.5517578125,7604.9892578125,13122.7509765625,16418.33984375,10341.2998046875,6074.00927734375,6980.8896484375,5435.3701171875,5903.60107421875
150.3,30872.03125,9753.4814453125,7494.59130859375,13039.21484375,16703.232421875,10403.099609375,6059.38232421875,7116.0810546875,5440.60107421875,5982.5126953125
150.35,29843.212890625,9511.4365234375,7288.32958984375,12703.2626953125,16151.517578125,10072.796875,5900.14697265625,6856.43505859375,5279.93408203125,5699.53759765625
150.4,29968.796875,9622.6083984375,7343.41455078125,12801.708984375,16205.599609375,10213.4365234375,5908.97412109375,6902.279296875,5352.99755859375,5813.22119140625
150.45,29936.69921875,9600.70703125,7172.111328125,12670.625,16262.87109375,10116.0,5825.25634765625,6806.84912109375,5284.59521484375,5746.10107421875
150.5,29875.7265625,9561.7333984375,7211.4755859375,12695.0107421875,16066.927734375,10077.0029296875,5830.640625,6768.65478515625,5326.76416015625,5724.232421875
150.55,30621.09375,9783.7119140625,7423.8740234375,12951.51953125,16693.689453125,10270.33203125,5960.1171875,7003.7998046875,5381.48193359375,5826.4814453125
150.6,30182.64453125,9624.751953125,7201.4306640625,12615.4951171875,16708.916015625,10180.470703125,5882.93310546875,6940.25390625,5301.666015625,5779.978515625
150.65,29816.248046875,9539.6240234375,7232.1826171875,12561.0048828125,16669.37109375,10066.041015625,5858.24951171875,6834.9755859375,5213.6982421875,5671.79736328125
150.7,30176.78515625,9681.6083984375,7294.9990234375,12780.9833984375,16629.041015625,10219.0048828125,5992.95654296875,6949.26806640625,5331.529296875,5761.24267578125
150.75,30305.232421875,9531.8515625,7205.87158203125,12559.666015625,16735.8046875,10249.96484375,5899.0849609375,6858.0498046875,5295.173828125,5769.291015625
150.8,30369.49609375,9554.9736328125,7283.28564453125,12726.4521484375,16505.884765625,10237.0908203125,5921.78173828125,6948.79248046875,5373.7177734375,5765.4150390625
150.85,30752.74609375,9621.8876953125,7481.5078125,12888.9853515625,16663.798828125,10396.916015625,6015.9384765625,7055.70361328125,5454.474609375,5911.53125
150.9,30330.638671875,9500.8837890625,7315.15869140625,12633.716796875,16291.7822265625,10286.33984375,5940.18408203125,6999.18212890625,5295.9404296875,5924.51611328125
150.95,30067.908203125,9396.0751953125,7249.9423828125,12481.751953125,16506.462890625,10170.8740234375,5864.68359375,6908.529296875,5335.88818359375,5769.291015625
151.0,30112.302734375,9452.4609375,7403.6328125,12603.4228515625,16591.75390625,10119.9931640625,5967.9287109375,7025.72998046875,5351.79150390625,5810.2763671875
151.05,29799.666015625,9374.5234375,7136.19580078125,12369.9521484375,16383.740234375,10140.3896484375,5865.666015625,6916.59228515625,5239.4697265625,5823.19873046875
151.1,30048.677734375,9386.8994140625,7149.32421875,12437.1884765625,16453.728515625,10180.2373046875,5893.06884765625,6907.0859375,5294.0830078125,5740.791015625
151.15,30652.357421875,9622.31640625,7321.10302734375,12823.78125,16754.0703125,10384.7548828125,6048.037109375,7072.86328125,5409.82861328125,5998.2998046875
151.2,30715.13671875,9683.4482421875,7332.17724609375,12744.1767578125,16740.66015625,10403.1201171875,6063.03955078125,7065.998046875,5389.9638671875,5930.99755859375
151.25,30688.78515625,9655.7451171875,7334.64599609375,12801.62890625,16839.1796875,10365.5625,6034.0146484375,7116.0869140625,5381.50927734375,5875.7451171875
151.3,31104.716796875,9927.7353515625,7486.8955078125,13024.42578125,17053.443359375,10581.099609375,6125.220703125,7245.4755859375,5540.607421875,6010.83740234375
151.35,30100.669921875,9526.55078125,7244.71875,12371.75,16826.615234375,10225.59765625,5916.1396484375,6885.93408203125,5314.06591796875,5762.166015625
151.4,30488.19921875,9492.296875,7317.19921875,12552.4990234375,16955.228515625,10329.455078125,6022.3779296875,6985.2802734375,5395.2470703125,5865.03369140625
151.45,30664.328125,9618.3046875,7455.21044921875,12829.78125,17009.75390625,10402.91015625,6071.89208984375,7044.84716796875,5464.06689453125,5859.97021484375
151.5,30977.53125,9748.6552734375,7451.236328125,12847.90234375,17026.427734375,10521.6728515625,6121.22314453125,7121.17919921875,5516.54052734375,5937.41259765625
151.55,30113.259765625,9421.8193359375,7218.32080078125,12477.1630859375,16652.158203125,10190.2880859375,5955.9189453125,6854.20263671875,5342.9677734375,5777.009765625
151.6,30598.7578125,9495.583984375,7427.36083984375,12848.970703125,16997.314453125,10426.8115234375,6071.017578125,6974.138671875,5430.3701171875,5798.03369140625
151.65,30232.892578125,9392.251953125,7305.0810546875,12647.9599609375,16675.53515625,10257.83984375,5929.29736328125,6912.974609375,5334.5439453125,5773.728515625
151.7,29737.341796875,9233.2373046875,7215.04541015625,12478.7333984375,16254.783203125,10095.59375,5872.78271484375,6814.95263671875,5296.337890625,5622.34521484375
151.75,30810.00390625,9571.1025390625,7516.4765625,12992.453125,16985.671875,10453.9228515625,6082.40283203125,7054.810546875,5501.34765625,5857.947265625
151.8,30597.1328125,9447.5546875,7450.74560546875,12833.1416015625,16515.6171875,10349.11328125,6004.12109375,7002.83203125,5444.94921875,5707.89111328125
151.85,30263.189453125,9328.0302734375,7323.6376953125,12578.265625,16619.32421875,10234.9833984375,5886.50830078125,6901.3603515625,5324.4208984375,5742.18505859375
151.9,30267.330078125,9401.9248046875,7527.67822265625,12790.8955078125,16395.6015625,10292.6484375,6031.48388671875,6927.28857421875,5380.29541015625,5717.50146484375
151.95,30242.587890625,9324.0771484375,7347.87646484375,12530.078125,16654.576171875,10244.1806640625,5961.6220703125,6908.66015625,5364.25830078125,5691.90234375
152.0,30620.86328125,9434.92578125,7494.212890625,12653.92578125,16880.658203125,10365.83203125,6050.52294921875,7064.54345703125,5406.8349609375,5821.67138671875
152.05,30940.3359375,9491.0673828125,7779.443359375,13014.900390625,16872.814453125,10462.6455078125,6214.9375,7173.6669921875,5544.8896484375,5819.89111328125
152.1,31034.794921875,9552.2685546875,7776.11572265625,13060.712890625,16888.115234375,10413.12109375,6179.89453125,7147.1904296875,5502.630859375,5926.46875
152.15,30787.572265625,9387.26171875,7685.82958984375,12841.0966796875,16863.421875,10384.5986328125,6131.7158203125,7109.7490234375,5466.72314453125,5837.1650390625
152.2,31379.828125,9605.361328125,7933.25830078125,13231.1103515625,17151.80078125,10605.8994140625,6319.02783203125,7204.75927734375,5598.08056640625,5969.36376953125
152.25,30501.099609375,9401.87109375,7731.51416015625,12668.8017578125,16781.6015625,10308.685546875,6046.552734375,6974.0869140625,5432.75048828125,5874.4814453125
152.3,30331.349609375,9418.3203125,7654.62353515625,12574.8984375,16656.60546875,10388.7939453125,5978.947265625,7019.43017578125,5335.388671875,5779.544921875
152.35,30891.71484375,9601.58203125,7822.70947265625,12821.716796875,16949.6796875,10510.24609375,6173.65087890625,7194.12841796875,5571.2197265625,5984.3388671875
152.4,30815.26953125,9484.8037109375,7749.0263671875,12802.0166015625,17053.134765625,10446.51171875,5989.32763671875,7079.03564453125,5456.396484375,5927.6435546875
152.45,30317.8046875,9478.1162109375,7599.73828125,12637.8544921875,16738.96875,10272.4609375,5872.6552734375,6946.24169921875,5329.484375,5816.2763671875
152.5,30607.70703125,9625.03515625,7698.2197265625,12760.84765625,17084.486328125,10399.9775390625,5971.78369140625,7123.1083984375,5441.2099609375,5866.49755859375
152.55,30737.470703125,9716.34375,7787.01708984375,12735.939453125,17214.578125,10402.6845703125,5964.9638671875,7142.46044921875,5439.9951171875,5895.84765625
152.6,30393.994140625,9491.8505859375,7651.79296875,12548.251953125,17175.015625,10265.5791015625,5843.85205078125,6996.98095703125,5322.23095703125,5868.65625
152.65,30911.671875,9740.205078125,7866.8935546875,12872.7099609375,17300.78515625,10449.291015625,5972.123046875,7045.99169921875,5494.07080078125,5932.63623046875
152.7,30571.556640625,9446.5185546875,7745.83935546875,12704.5595703125,16970.369140625,10297.8974609375,5880.1015625,7009.01513671875,5437.607421875,5875.71875
152.75,30893.697265625,9468.109375,7819.2314453125,12783.6318359375,17115.322265625,10397.837890625,5867.89794921875,7148.8310546875,5447.89306640625,5915.396484375
152.8,31180.58984375,9664.0703125,7891.162109375,13039.9990234375,17530.5234375,10530.69140625,6019.97607421875,7211.59619140625,5572.22119140625,6003.638671875
152.85,30946.109375,9468.4296875,7866.3857421875,12992.013671875,17497.16015625,10366.3017578125,5998.52294921875,7099.3662109375,5457.4072265625,5953.56005859375
152.9,31347.189453125,9607.1767578125,7909.56591796875,13017.8447265625,17587.423828125,10533.6845703125,6057.75537109375,7085.28759765625,5589.37255859375,5986.2724609375
152.95,31200.66796875,9576.923828125,7907.96044921875,13042.560546875,17400.00390625,10490.849609375,6105.99267578125,7141.251953125,5584.5205078125,5893.107421875
153.0,31395.93359375,9557.98046875,7868.6005859375,13158.7744140625,17614.708984375,10574.1435546875,6155.484375,7225.498046875,5558.306640625,5991.95361328125
153.05,31218.544921875,9480.154296875,7653.8935546875,12862.3359375,17737.912109375,10490.130859375,6091.2802734375,7153.32080078125,5522.8994140625,5981.83642578125
153.1,31534.16796875,9625.923828125,7885.04296875,13146.451171875,17753.896484375,10591.509765625,6180.3369140625,7293.87353515625,5592.314453125,6022.29736328125
153.15,32055.8984375,9830.5859375,7986.162109375,13357.361328125,18289.564453125,10800.173828125,6219.1708984375,7375.28759765625,5712.775390625,6173.43994140625
153.2,30942.396484375,9475.279296875,7604.22021484375,12762.0615234375,17417.107421875,10328.18359375,6074.27685546875,7250.96435546875,5430.46728515625,5887.63232421875
153.25,31547.05078125,9556.9365234375,7887.15283203125,13130.0224609375,17571.328125,10647.34765625,6204.78955078125,7307.6728515625,5506.50927734375,5975.048828125
153.3,31349.125,9650.3720703125,7803.5380859375,12946.2919921875,17714.05859375,10546.462890625,6164.3251953125,7337.8828125,5522.26220703125,5982.47509765625
153.35,31164.240234375,9506.1552734375,7650.5185546875,12882.75390625,17232.41015625,10353.142578125,6038.17822265625,7274.890625,5406.3466796875,5957.0498046875
153.4,31430.07421875,9696.4130859375,7841.1943359375,13169.8115234375,17754.474609375,10549.9609375,6189.546875,7365.84716796875,5524.03955078125,6012.21728515625
153.45,31457.830078125,9806.2724609375,7855.23291015625,13088.45703125,17966.740234375,10597.3955078125,6189.2294921875,7405.68505859375,5579.767578125,6029.2314453125
153.5,31092.173828125,9713.8037109375,7693.74853515625,12777.791015625,17604.767578125,10465.3994140625,6073.83740234375,7264.84619140625,5455.68798828125,5981.3212890625
153.55,30982.44140625,9709.2197265625,7812.775390625,12961.541015625,17515.642578125,10381.6826171875,6147.63916015625,7245.26123046875,5253.388671875,5950.228515625
153.6,31450.3359375,9883.1591796875,7934.84033203125,13121.6396484375,17955.359375,10572.5810546875,6201.93310546875,7318.40283203125,5436.3935546875,6075.85986328125
153.65,31485.96875,9757.04296875,7822.10205078125,12945.0361328125,17328.244140625,10390.7392578125,6215.03466796875,7257.92431640625,5404.7802734375,6020.67138671875
153.7,31572.625,9843.7734375,7886.74658203125,13042.4951171875,17709.779296875,10500.3232421875,6223.529296875,7353.65869140625,5487.10205078125,6065.138671875
153.75,31625.54296875,9907.748046875,7927.17236328125,13054.8916015625,17869.24609375,10468.52734375,6227.65869140625,7268.3671875,5391.84619140625,6069.55517578125
153.8,31570.201171875,9775.240234375,7864.1689453125,12919.953125,17816.421875,10519.236328125,6204.1923828125,7269.3544921875,5407.4970703125,6109.26611328125
153.85,30859.474609375,9658.171875,7804.4375,12653.1640625,17373.96875,10256.80078125,6052.23681640625,7109.81787109375,5304.341796875,5846.39990234375
153.9,31806.724609375,9888.6181640625,7960.0830078125,13001.7880859375,17941.0078125,10553.35546875,6287.23291015625,7259.59423828125,5524.89453125,6074.53759765625
153.95,31409.912109375,9646.220703125,7831.04541015625,12859.4228515625,17464.5390625,10447.66015625,6208.9873046875,7242.68603515625,5383.02880859375,5946.830078125
154.0,31234.58984375,9711.1162109375,7944.2744140625,12855.912109375,17562.287109375,10367.099609375,6177.1806640625,7199.20263671875,5482.44970703125,6054.42138671875
154.05,31005.642578125,9611.1123046875,7901.6201171875,12882.7578125,17385.14453125,10319.609375,6137.85302734375,7206.5830078125,5420.5478515625,6021.59130859375
154.1,30596.25390625,9396.615234375,7581.68603515625,12598.244140625,17133.01953125,10177.138671875,5961.92041015625,7132.59716796875,5337.33544921875,5939.24609375
154.15,30946.30078125,9583.7822265625,7786.35205078125,12784.748046875,17117.279296875,10280.0390625,6103.47119140625,7144.2509765625,5443.30908203125,5956.41748046875
154.2,31034.53515625,9458.2578125,7891.14208984375,12859.703125,17028.71875,10292.7763671875,6121.90234375,7197.02734375,5513.0224609375,5989.29638671875
154.25,30485.458984375,9216.7626953125,7650.3388671875,12574.7158203125,16625.494140625,10140.5810546875,5938.85107421875,7003.60302734375,5319.33056640625,5849.0810546875
154.3,31146.65234375,9364.6494140625,7797.6572265625,12780.8330078125,17472.7265625,10264.0888671875,6079.06884765625,7153.35302734375,5425.45703125,5954.61376953125
154.35,31139.740234375,9309.8515625,7881.95361328125,12857.48046875,17008.048828125,10262.41796875,6050.61767578125,7245.7529296875,5404.48583984375,5957.09765625
154.4,31114.14453125,9257.3564453125,7798.9130859375,12769.93359375,17393.177734375,10345.123046875,6018.71875,7091.498046875,5329.87451171875,5887.544921875
154.45,31339.900390625,9292.2265625,7905.7685546875,12955.5625,17188.142578125,10376.7744140625,6154.19970703125,7182.49609375,5473.095703125,6003.15625
154.5,31399.21875,9382.7578125,7989.95361328125,13053.8115234375,17071.0625,10465.9072265625,6089.2607421875,7134.8662109375,5486.16748046875,5907.43994140625
154.55,31203.9765625,9210.8291015625,7993.40966796875,12874.068359375,17017.634765625,10375.66015625,6049.6533203125,7089.4130859375,5416.85693359375,5874.51611328125
154.6,31368.203125,9274.7109375,7986.09130859375,13122.73046875,16924.099609375,10397.6669921875,6127.0654296875,7091.40478515625,5561.41845703125,5994.392578125
154.65,31785.037109375,9475.3154296875,8192.201171875,13213.951171875,17252.255859375,10634.484375,6182.56005859375,7261.6357421875,5639.74658203125,6158.99365234375
154.7,31295.35546875,9324.814453125,8049.45703125,13070.125,17346.9296875,10473.82421875,6047.033203125,7066.54248046875,5480.64111328125,5951.9189453125
154.75,31407.107421875,9320.650390625,7946.74755859375,13159.6181640625,17319.939453125,10464.3232421875,6086.01513671875,7195.921875,5507.12548828125,5982.607421875
154.8,31573.765625,9490.68359375,8014.57275390625,13382.392578125,17193.6484375,10535.595703125,6138.0634765625,7215.43017578125,5587.369140625,6028.169921875
154.85,31506.125,9430.0078125,7911.41650390625,13427.236328125,17287.57421875,10491.888671875,6116.82666015625,7170.37841796875,5551.5478515625,6031.74755859375
154.9,31532.751953125,9468.9013671875,7842.4609375,13296.8037109375,17218.1015625,10546.8173828125,6105.3837890625,7116.29833984375,5527.81005859375,6008.4560546875
154.95,31390.380859375,9493.9306640625,7891.42236328125,13494.9375,16931.623046875,10489.14453125,6120.33154296875,7151.0048828125,5610.4619140625,5978.8525390625
155.0,31399.3125,9490.6845703125,7836.07080078125,13495.28125,17257.4609375,10449.6572265625,6051.7119140625,7273.99267578125,5627.32568359375,5985.11767578125
155.05,31719.326171875,9604.6064453125,7878.13330078125,13511.61328125,17255.51953125,10616.46484375,6168.470703125,7214.85546875,5649.84326171875,6070.0888671875
155.1,31823.529296875,9678.1171875,7932.97314453125,13836.1259765625,17311.525390625,10625.134765625,6223.0419921875,7327.611328125,5747.12060546875,6026.8798828125
155.15,31152.9609375,9519.7958984375,7757.9140625,13486.974609375,17036.361328125,10417.3564453125,6071.9072265625,7186.56494140625,5576.32275390625,6023.24365234375
155.2,31447.40234375,9524.0654296875,7756.48291015625,13555.0380859375,16766.298828125,10477.2548828125,6136.15673828125,7224.47265625,5661.79638671875,5973.146484375
155.25,30950.8515625,9366.0537109375,7702.037109375,13506.8115234375,16542.302734375,10339.7138671875,6051.55029296875,7106.03857421875,5451.32177734375,5862.740234375
155.3,31008.1640625,9404.4345703125,7645.92578125,13310.798828125,16823.40234375,10367.7802734375,6116.92041015625,7088.00390625,5564.14892578125,5909.259765625
155.35,31154.517578125,9375.443359375,7707.205078125,13525.6005859375,16998.95703125,10401.6318359375,6129.62451171875,7086.28125,5424.65234375,5935.6201171875
155.4,31354.59375,9575.947265625,7719.44921875,13602.771484375,16951.53125,10494.3603515625,6188.947265625,7244.89990234375,5475.75390625,5968.736328125
155.45,31166.5625,9386.033203125,7645.951171875,13501.9130859375,17019.76171875,10389.603515625,6084.2197265625,7126.32373046875,5456.9541015625,5863.68017578125
155.5,31444.876953125,9452.7431640625,7664.10400390625,13719.0517578125,16953.171875,10492.138671875,6126.9892578125,7172.9716796875,5507.76171875,5934.08642578125
155.55,31413.322265625,9602.787109375,7788.4072265625,13704.916015625,16755.537109375,10528.6455078125,6161.3076171875,7225.53759765625,5545.93798828125,5951.09619140625
155.6,30791.984375,9357.0927734375,7596.30908203125,13352.49609375,16317.400390625,10306.1103515625,6053.49072265625,7035.4765625,5380.89453125,5811.89013671875
155.65,31452.841796875,9384.1806640625,7683.67919921875,13728.7822265625,17006.494140625,10464.5126953125,6154.9453125,7203.07568359375,5417.51904296875,6002.12890625
155.7,31330.55078125,9597.728515625,7783.712890625,13477.181640625,17007.53125,10429.5390625,6207.3486328125,7289.28955078125,5511.4296875,5886.2060546875
155.75,31150.90234375,9473.78515625,7738.90185546875,13589.66015625,16934.806640625,10339.0166015625,6125.8173828125,7139.494140625,5445.15771484375,5917.43994140625
155.8,31753.720703125,9559.3701171875,7547.33203125,13717.0498046875,16993.376953125,10629.2158203125,6171.6767578125,7285.8876953125,5489.55517578125,5965.9375
155.85,31647.66015625,9633.609375,7795.7548828125,13502.2626953125,17372.208984375,10628.705078125,6269.62744140625,7231.82568359375,5469.361328125,5934.8212890625
155.9,31464.5234375,9475.8994140625,7612.59130859375,13691.193359375,17018.287109375,10473.7421875,6133.65283203125,7291.39990234375,5530.21875,5925.26611328125
155.95,32282.484375,9782.9453125,7771.2138671875,13699.951171875,17545.439453125,10880.4921875,6230.17431640625,7361.96044921875,5657.4111328125,6034.732421875
156.0,31888.60546875,9617.8828125,7895.3515625,13509.1650390625,17151.798828125,10680.623046875,6384.998046875,7282.00830078125,5578.57373046875,5971.2001953125
156.05,31398.390625,9511.1162109375,7635.58935546875,13370.1943359375,16832.462890625,10502.044921875,6163.82666015625,7139.75390625,5492.68212890625,5951.09619140625
156.1,31725.13671875,9567.3076171875,7825.7880859375,13284.357421875,17080.203125,10594.1572265625,6216.49072265625,7251.95166015625,5489.55517578125,5971.65234375
156.15,31753.240234375,9651.8193359375,7891.43408203125,13280.79296875,16978.72265625,10603.6669921875,6324.044921875,7212.81298828125,5488.92431640625,5932.28271484375
156.2,31582.517578125,9475.9052734375,7692.625,13230.427734375,16562.099609375,10576.322265625,6221.00390625,7170.90576171875,5427.4521484375,6018.521484375
156.25,31513.359375,9560.2138671875,7643.66552734375,13167.61328125,17153.474609375,10596.943359375,6227.0283203125,7186.22998046875,5451.32275390625,5890.62890625
156.3,31308.923828125,9418.921875,7804.15283203125,13230.44140625,16746.8046875,10433.767578125,6372.515625,7134.18310546875,5467.60107421875,5892.5400390625
156.35,31211.916015625,9468.3291015625,7564.42041015625,13003.814453125,16808.736328125,10533.23828125,6112.26220703125,7182.00830078125,5422.1728515625,5891.18017578125
156.4,31723.046875,9588.310546875,7679.0517578125,13176.931640625,16827.83203125,10709.0419921875,6316.0419921875,7209.7744140625,5516.69091796875,5993.24267578125
156.45,31395.951171875,9501.8544921875,7739.45166015625,13099.013671875,16733.35546875,10576.841796875,6281.02392578125,7088.2255859375,5473.2470703125,5922.1162109375
156.5,31242.169921875,9442.5927734375,7536.98486328125,13023.59765625,16559.609375,10492.0888671875,6116.03955078125,7069.63671875,5503.55908203125,5913.7099609375
156.55,31180.59765625,9509.228515625,7642.1611328125,12918.6845703125,17030.533203125,10490.306640625,6199.59716796875,7084.2822265625,5464.416015625,5912.43505859375
156.6,31125.099609375,9609.470703125,7636.25927734375,13071.4267578125,16629.10546875,10510.76953125,6242.7578125,6924.70947265625,5470.6298828125,5880.5625
156.65,31215.7578125,9500.03515625,7561.04638671875,13020.064453125,16929.98828125,10484.4140625,6152.28857421875,7136.9501953125,5470.00634765625,5937.44384765625
156.7,31727.98828125,9663.0244140625,7857.9677734375,13284.7919921875,17016.71484375,10677.4951171875,6296.51611328125,7088.38671875,5538.77783203125,5976.09765625
156.75,32075.2265625,9852.681640625,8015.70458984375,13455.9267578125,17310.59375,10807.75390625,6448.669921875,7215.20263671875,5598.43994140625,6032.15234375
156.8,31536.419921875,9667.2421875,7727.94775390625,13057.4775390625,16498.580078125,10569.111328125,6333.41357421875,7040.78759765625,5565.90673828125,6064.54248046875
156.85,32133.318359375,9934.3046875,7998.7080078125,13450.9951171875,17180.490234375,10814.0966796875,6375.18798828125,7180.15185546875,5597.15771484375,6050.84765625
156.9,31463.685546875,9550.4833984375,7733.90771484375,13144.599609375,16530.861328125,10529.8505859375,6365.5009765625,7072.392578125,5571.54296875,5941.02880859375
156.95,30981.787109375,9354.65234375,7608.5244140625,12973.294921875,16775.71484375,10469.0625,6113.1494140625,6918.6416015625,5412.50830078125,5907.9873046875
157.0,31620.978515625,9621.0029296875,7957.9375,13455.91015625,16984.150390625,10708.5302734375,6290.75439453125,7078.5791015625,5542.56396484375,5991.97265625
157.05,31796.01171875,9709.1708984375,7956.32421875,13609.7685546875,17231.115234375,10742.919921875,6383.384765625,7150.89892578125,5556.94921875,6078.72021484375
157.1,31918.26171875,9738.3525390625,7913.94580078125,13671.7470703125,16958.732421875,10694.2421875,6318.21533203125,7149.8623046875,5633.27197265625,6066.56005859375
157.15,32132.99609375,9903.9384765625,8053.6201171875,13817.181640625,17362.9609375,10901.0576171875,6316.662109375,7221.95849609375,5618.95166015625,6080.52734375
157.2,31558.654296875,9684.0390625,7831.79541015625,13504.9091796875,16833.794921875,10624.671875,6297.15625,7029.21875,5446.6435546875,5995.1474609375
157.25,31783.69921875,9800.9208984375,8000.86474609375,13669.052734375,17303.322265625,10780.7529296875,6258.85302734375,7180.95556640625,5569.03369140625,6049.919921875
157.3,31369.498046875,9574.111328125,7893.5361328125,13411.2763671875,16740.349609375,10592.23046875,6160.00927734375,6979.5283203125,5402.49072265625,5902.60498046875
157.35,32258.10546875,9856.9765625,8114.205078125,13827.9013671875,17691.88671875,10944.8671875,6417.12841796875,7261.7001953125,5714.7890625,6149.78125
157.4,32169.2421875,9874.0654296875,8057.5419921875,13733.4443359375,17285.77734375,10833.666015625,6265.615234375,7269.43701171875,5607.41357421875,6115.357421875
157.45,31631.12890625,9743.333984375,7964.37353515625,13478.64453125,17289.70703125,10611.154296875,6173.59716796875,7115.59912109375,5526.15673828125,5969.1123046875
157.5,31770.59375,9724.7060546875,8018.162109375,13664.5615234375,17108.0390625,10691.7197265625,6244.65771484375,7113.5869140625,5636.4521484375,6088.9599609375
157.55,32331.6171875,9709.7421875,8195.451171875,13946.953125,17658.029296875,10923.0673828125,6364.37255859375,7318.00732421875,5669.5712890625,6207.6201171875
157.6,31594.98828125,9697.5966796875,7959.65380859375,13566.431640625,16993.3671875,10698.7822265625,6216.81103515625,7167.0341796875,5503.4384765625,6035.15234375
157.65,31800.0703125,9664.470703125,8080.4326171875,13735.9716796875,17224.55859375,10770.1591796875,6221.42919921875,7127.5791015625,5561.4013671875,6110.72021484375
157.7,31356.28125,9563.451171875,7906.30810546875,13509.0478515625,16899.21484375,10564.650390625,6062.51220703125,7051.474609375,5494.53564453125,6013.5
157.75,31277.20703125,9488.873046875,7956.96875,13416.6337890625,17037.68359375,10592.6923828125,6152.072265625,7101.49267578125,5420.64697265625,5977.56982421875
157.8,32099.39453125,9853.6318359375,8102.4306640625,13805.8662109375,17574.09765625,10852.482421875,6265.93994140625,7190.57470703125,5612.54150390625,6234.048828125
157.85,31383.24609375,9576.158203125,7957.50830078125,13352.537109375,17021.046875,10673.232421875,6144.14794921875,7227.77001953125,5558.97119140625,6042.14013671875
157.9,31228.02734375,9509.2783203125,7763.2861328125,13266.234375,16766.1796875,10531.1728515625,6218.45068359375,7084.63037109375,5471.98779296875,5984.52001953125
157.95,31270.18359375,9508.333984375,7868.4248046875,13353.36328125,16971.90234375,10592.19921875,6142.2275390625,7070.361328125,5429.42236328125,6016.6611328125
158.0,31242.91796875,9438.8447265625,7829.68505859375,13174.6630859375,16887.357421875,10508.03515625,6172.080078125,7146.9453125,5519.02978515625,5910.146484375
158.05,30861.8359375,9350.5078125,7726.4580078125,13091.3916015625,16658.517578125,10387.125,6059.68994140625,7003.5556640625,5389.06201171875,5879.47021484375
158.1,31144.81640625,9398.5419921875,7871.40771484375,13423.638671875,16906.80859375,10563.6494140625,6110.791015625,7106.60009765625,5401.287109375,5947.94873046875
158.15,31173.966796875,9418.9130859375,7847.1494140625,13016.3583984375,17088.806640625,10543.8046875,6162.87060546875,7096.3671875,5475.19482421875,6025.43994140625
158.2,30757.724609375,9326.3623046875,7684.08935546875,13016.505859375,16978.373046875,10427.9453125,6035.33984375,7012.59912109375,5299.10791015625,5957.71484375
158.25,31162.033203125,9369.3359375,7817.77294921875,13364.8212890625,17012.826171875,10584.2353515625,6142.86572265625,7123.447265625,5458.228515625,6068.9189453125
158.3,32005.861328125,9768.7080078125,7992.6064453125,13462.30078125,17049.255859375,10772.677734375,6327.06689453125,7368.244140625,5592.6708984375,6123.74267578125
158.35,31239.494140625,9442.0888671875,7796.482421875,13239.2548828125,16732.248046875,10490.4140625,6221.94580078125,7142.837890625,5380.62109375,5987.63623046875
158.4,31908.4375,9612.6826171875,8003.9375,13601.27734375,17243.875,10798.3369140625,6289.3505859375,7273.17431640625,5480.4970703125,6129.54736328125
158.45,32069.095703125,9727.9091796875,7993.42919921875,13536.310546875,17773.62109375,10791.6787109375,6326.03173828125,7427.0009765625,5541.01611328125,6197.232421875
158.5,31461.94140625,9499.60546875,7820.2109375,13246.478515625,17317.388671875,10600.39453125,6196.32470703125,7238.0537109375,5482.61376953125,6059.28271484375
158.55,31491.6171875,9517.1767578125,7922.5947265625,13508.7158203125,17411.099609375,10706.853515625,6275.9521484375,7308.43701171875,5542.95654296875,6092.7998046875
158.6,32032.095703125,9772.4013671875,7996.0634765625,13769.5126953125,17559.576171875,10807.30078125,6325.0478515625,7361.23388671875,5602.46826171875,6249.2001953125
158.65,31995.744140625,9599.4033203125,7920.26171875,13733.890625,17321.0390625,10779.77734375,6258.4619140625,7290.37646484375,5546.51904296875,6189.541015625
158.7,32111.685546875,9714.0400390625,7992.1044921875,13819.697265625,17205.591796875,10836.521484375,6353.55517578125,7345.90771484375,5610.8544921875,6310.33642578125
158.75,32110.6875,9671.0234375,8038.24169921875,13743.5634765625,17078.32421875,10822.9091796875,6355.52099609375,7378.0537109375,5573.39990234375,6181.60009765625
158.8,31719.28125,9522.8232421875,7791.5673828125,13446.7373046875,17267.24609375,10724.5087890625,6191.42529296875,7270.0888671875,5417.65966796875,6128.64013671875
158.85,31793.72265625,9590.392578125,7860.5556640625,13542.43359375,17066.345703125,10663.6240234375,6288.375,7358.31494140625,5569.59521484375,6141.1689453125
